Date,Open,High,Low,Close,AdjClose,Volume
04-09-2014,578.411987,584.395569,577.634094,580.386536,580.386536,1458193
05-09-2014,582.381104,584.944031,580.356628,584.475342,584.475342,1632369
08-09-2014,584.993896,590.149719,584.694702,588.105347,588.105347,1431018
09-09-2014,587.287598,587.387329,578.411987,579.419189,579.419189,1287224
10-09-2014,579.907837,581.902405,575.360352,581.503479,581.503479,977376
11-09-2014,578.770996,580.217041,574.68219,579.758301,579.758301,1221043
12-09-2014,579.409241,580.047485,572.887146,574.043945,574.043945,1601685
15-09-2014,571.371277,573.375793,566.654236,571.530884,571.530884,1597574
16-09-2014,571.191772,579.907837,571.092041,578.362122,578.362122,1480353
17-09-2014,578.421936,585.911377,577.190308,583.168884,583.168884,1692835
18-09-2014,585.392822,587.925842,583.398254,587.656616,587.656616,1444555
19-09-2014,589.880493,594.846863,587.885986,594.447937,594.447937,3736631
22-09-2014,592.194153,592.322754,581.862488,585.76178,585.76178,1689526
23-09-2014,585.243225,585.243225,579.409241,579.538879,579.538879,1471429
24-09-2014,579.867981,588.015625,578.930542,586.380066,586.380066,1728132
25-09-2014,585.941284,586.370117,572.60791,573.485474,573.485474,1925973
26-09-2014,574.482788,577.664001,573.086609,575.519897,575.519897,1443653
29-09-2014,570.18457,576.606934,569.60614,574.781921,574.781921,1282411
30-09-2014,575.350403,578.26239,571.281555,575.779175,575.779175,1621740
01-10-2014,574.432922,575.998596,565.45752,566.714111,566.714111,1445458
02-10-2014,565.756714,570.344116,561.777649,568.519104,568.519104,1178427
03-10-2014,571.481018,575.644592,570.932495,573.704895,573.704895,1141726
06-10-2014,577.215271,579.409241,572.867188,575.769226,575.769226,1214626
07-10-2014,572.827332,573.694946,562.196472,562.196472,562.196472,1911333
08-10-2014,564.021484,572.308716,555.963623,570.932495,570.932495,1990851
09-10-2014,569.616089,569.925293,557.529297,559.344299,559.344299,2524813
10-10-2014,556.192993,563.582703,542.560425,542.999207,542.999207,3081938
13-10-2014,543.497803,547.995483,531.640381,531.750061,531.750061,2581669
14-10-2014,537.4245,545.691833,531.710205,536.467102,536.467102,2222585
15-10-2014,529.556091,531.341187,516.88092,528.578796,528.578796,3719384
16-10-2014,517.578979,527.980408,513.589966,523.073914,523.073914,3708554
17-10-2014,525.806396,529.526184,507.137665,509.770416,509.770416,5539367
20-10-2014,508.055145,520.331421,506.708832,519.41394,519.41394,2607539
21-10-2014,523.752014,525.347656,517.68866,525.098328,525.098328,2336297
22-10-2014,528.439148,538.322021,527.352173,531.251465,531.251465,2919293
23-10-2014,537.843323,545.721741,534.382874,542.490601,542.490601,2348831
24-10-2014,542.869568,543.388123,534.322998,538.302063,538.302063,1973102
27-10-2014,535.559631,542.919434,535.559631,539.289368,539.289368,1185345
28-10-2014,541.513245,547.476929,540.137024,547.397095,547.397095,1270980
29-10-2014,548.49408,552.672607,545.482361,547.825928,547.825928,1770548
30-10-2014,547.44696,551.286438,542.021851,548.803284,548.803284,1455686
31-10-2014,557.818481,558.037903,553.231079,557.549255,557.549255,2035072
03-11-2014,553.979065,556.372498,551.715271,553.699829,553.699829,1382285
04-11-2014,551.485901,553.979065,547.796021,552.592834,552.592834,1244207
05-11-2014,555.275513,555.275513,542.560425,544.425293,544.425293,2032264
06-11-2014,544.006409,545.387634,539.488831,540.555908,540.555908,1333250
07-11-2014,544.714478,544.714478,537.195129,539.528748,539.528748,1633773
10-11-2014,539.977478,548.085205,539.538696,545.990967,545.990967,1134607
11-11-2014,546.98822,550.428772,544.80426,548.783325,548.783325,965544
12-11-2014,548.883057,548.95282,543.677307,545.811462,545.811462,1129693
13-11-2014,548.294678,548.294678,541.991943,543.88678,543.88678,1339367
14-11-2014,545.183228,545.183228,540.665588,542.909424,542.909424,1289531
17-11-2014,542.091675,542.301086,532.598755,535.041016,535.041016,1726026
18-11-2014,536.02832,540.456177,532.707458,533.565125,533.565125,1962674
19-11-2014,533.535156,536.766296,528.628662,535.519714,535.519714,1392212
20-11-2014,529.795471,533.644897,529.625916,533.365662,533.365662,1563381
21-11-2014,540.127075,540.65564,535.090881,536.02832,536.02832,2224290
24-11-2014,536.177917,541.214111,534.153503,537.793518,537.793518,1706372
25-11-2014,537.524231,542.490601,537.127319,539.598511,539.598511,1789901
26-11-2014,539.399109,540.067261,535.571594,538.890503,538.890503,1522970
28-11-2014,539.139771,540.515991,535.130798,540.346497,540.346497,1148344
01-12-2014,537.4245,539.927612,530.403748,532.33844,532.33844,2115392
02-12-2014,532.049255,534.033813,528.349426,532.288574,532.288574,1526680
03-12-2014,529.984924,534.528442,527.810913,529.865234,529.865234,1277999
04-12-2014,529.705688,535.868774,527.1427,535.838867,535.838867,1392112
05-12-2014,529.546143,531.430969,522.844543,523.821838,523.821838,2565625
08-12-2014,525.686707,529.546143,522.355896,525.537109,525.537109,2329378
09-12-2014,520.710388,532.727417,519.07489,531.909668,531.909668,1871324
10-12-2014,531.620422,534.861511,524.121033,524.619629,524.619629,1712288
11-12-2014,526.354919,532.45813,525.656799,526.893433,526.893433,1610810
12-12-2014,522.07666,527.052979,517.239929,517.239929,517.239929,1994561
15-12-2014,521.308777,521.667786,511.864685,512.39325,512.39325,2813403
16-12-2014,510.159363,511.645264,487.661133,494.03363,494.03363,3964254
17-12-2014,495.639221,505.611847,495.449738,503.507629,503.507629,2883194
18-12-2014,511.545563,512.463013,503.318146,509.700623,509.700623,2926713
19-12-2014,510.109497,516.30249,505.523071,514.936218,514.936218,3690204
22-12-2014,514.666992,525.018555,514.666992,523.432922,523.432922,2723758
23-12-2014,525.557068,533.096375,524.848999,529.137268,529.137268,2197617
24-12-2014,529.057495,530.30304,525.577026,527.322266,527.322266,705933
26-12-2014,527.322266,532.787231,525.866211,532.56781,532.56781,1040549
29-12-2014,530.732849,534.013855,528.559814,528.877991,528.877991,2278539
30-12-2014,526.644104,529.69574,525.686707,528.967712,528.967712,876299
31-12-2014,529.795471,531.141724,524.360352,524.95874,524.95874,1368246
02-01-2015,527.561584,529.815369,522.665039,523.373108,523.373108,1447563
05-01-2015,521.827332,522.894409,511.655243,512.463013,512.463013,2059840
06-01-2015,513.589966,514.761719,499.678131,500.585632,500.585632,2899940
07-01-2015,505.611847,505.855164,498.281952,499.727997,499.727997,2065054
08-01-2015,496.626526,502.101471,489.65564,501.30368,501.30368,3353582
09-01-2015,503.377991,503.537537,493.435272,494.811493,494.811493,2071371
12-01-2015,493.584869,494.618011,486.225067,491.201416,491.201416,2326771
13-01-2015,497.474182,501.602844,491.04184,494.821472,494.821472,2370490
14-01-2015,493.295654,501.852173,491.650177,499.498627,499.498627,2235721
15-01-2015,504.18576,504.295471,496.397156,500.416107,500.416107,2715836
16-01-2015,498.640991,506.798584,498.631012,506.688873,506.688873,2298293
20-01-2015,509.600891,511.096771,504.630524,505.512115,505.512115,2232011
21-01-2015,505.861145,517.858215,504.814026,516.621643,516.621643,2268712
22-01-2015,520.052185,534.861511,518.2771,532.926819,532.926819,2676929
23-01-2015,534.123535,540.685547,531.540649,538.471619,538.471619,2281747
26-01-2015,537.055542,537.524231,528.219788,533.744629,533.744629,1543727
27-01-2015,528.518921,529.246948,516.771179,517.210022,517.210022,1904013
28-01-2015,521.348633,521.558044,508.603638,508.603638,508.603638,1683810
29-01-2015,509.600891,509.690643,499.827728,509.26181,509.26181,4186362
30-01-2015,514.447571,538.391846,514.108521,533.056519,533.056519,5606350
02-02-2015,530.274109,531.540649,517.130249,527.03302,527.03302,2849803
03-02-2015,526.554321,531.939575,521.827332,527.790955,527.790955,2038682
04-02-2015,527.790955,531.213562,519.842773,521.328674,521.328674,1663655
05-02-2015,522.355896,527.052979,520.660522,526.135498,526.135498,1849765
06-02-2015,526.195313,535.729126,524.968689,529.546143,529.546143,1763529
09-02-2015,526.554321,530.543396,524.579773,526.384827,526.384827,1267771
10-02-2015,527.850769,536.227783,525.477295,535.469849,535.469849,1749891
11-02-2015,533.834351,536.975708,531.917603,534.502502,534.502502,1377772
12-02-2015,535.778992,543.328308,533.209045,541.443481,541.443481,1620236
13-02-2015,541.862305,548.404358,541.642944,547.506836,547.506836,1900303
17-02-2015,545.332764,548.49408,539.608521,541.353699,541.353699,1616827
18-02-2015,539.917664,543.99646,536.03833,538.22229,538.22229,1453079
19-02-2015,536.566833,541.622986,536.536926,541.383606,541.383606,989108
20-02-2015,541.642944,542.26123,534.333008,537.474365,537.474365,1444355
23-02-2015,534.582275,534.970215,527.96051,530.453613,530.453613,1457892
24-02-2015,528.548889,535.320251,526.80365,534.622192,534.622192,1005052
25-02-2015,534.432739,544.724487,533.978943,542.38092,542.38092,1826000
26-02-2015,541.722717,554.61731,540.017395,553.959106,553.959106,2311529
27-02-2015,552.722473,563.163818,551.386169,556.871094,556.871094,2410199
02-03-2015,558.9953,570.583435,557.220154,569.775696,569.775696,2129631
03-03-2015,568.888123,573.814575,564.968872,572.069397,572.069397,1704768
04-03-2015,570.30426,575.529907,566.454773,571.80011,571.80011,1876839
05-03-2015,573.445618,576.327698,571.840027,573.754761,573.754761,1389605
06-03-2015,573.305969,575.101074,565.208191,566.130676,566.130676,1659143
09-03-2015,565.307922,568.708618,561.992065,567.29248,567.29248,1062108
10-03-2015,562.705078,563.303467,553.211182,553.490417,553.490417,1792307
11-03-2015,553.620056,556.611816,549.172241,549.670898,549.670898,1820785
12-03-2015,551.994507,554.84668,548.95282,553.989014,553.989014,1389605
13-03-2015,551.984497,556.871094,542.729919,545.821472,545.821472,1703564
16-03-2015,549.441528,555.325378,544.505066,552.99176,552.99176,1640993
17-03-2015,550.199402,552.283691,546.499573,549.331787,549.331787,1805544
18-03-2015,550.987244,558.247314,545.502319,557.968079,557.968079,2134544
19-03-2015,557.858398,559.264526,554.622314,556.462219,556.462219,1197278
20-03-2015,560.112183,560.182007,557.519348,558.825745,558.825745,2616865
23-03-2015,558.895569,560.820251,554.308167,557.279968,557.279968,1643801
24-03-2015,561.019714,573.016785,559.673401,568.628845,568.628845,2583273
25-03-2015,568.937988,570.693176,557.210205,557.255066,557.255066,2152293
26-03-2015,556.063354,557.369751,549.142334,553.649963,553.649963,1572606
27-03-2015,551.485901,553.759644,546.629211,546.838684,546.838684,1897495
30-03-2015,550.10968,551.95459,546.669128,550.518555,550.518555,1287525
31-03-2015,548.49408,553.191223,545.223083,546.499573,546.499573,1588048
01-04-2015,547.097961,549.630981,538.022888,541.074463,541.074463,1963075
02-04-2015,539.369141,539.369141,532.385315,534.063721,534.063721,1716399
06-04-2015,530.762817,536.935852,528.120056,535.295349,535.295349,1324426
07-04-2015,536.60675,541.204102,534.532471,535.549622,535.549622,1302867
08-04-2015,536.905945,542.360962,536.905945,540.127075,540.127075,1178527
09-04-2015,539.548645,540.466125,534.023865,539.299377,539.299377,1557865
10-04-2015,540.805237,540.805237,535.838867,538.531433,538.531433,1409459
13-04-2015,536.935852,542.570374,535.838867,537.693787,537.693787,1645305
14-04-2015,534.781738,536.098145,526.646118,528.937805,528.937805,2604130
15-04-2015,527.252441,533.26593,521.787415,531.07196,531.07196,2318849
16-04-2015,528.449158,534.123535,528.159912,532.33844,532.33844,1299859
17-04-2015,527.212524,528.389282,519.583496,522.615173,522.615173,2151892
20-04-2015,524.160889,534.622192,523.063904,533.914124,533.914124,1679298
21-04-2015,536.03833,537.913147,532.213806,532.507996,532.507996,1844751
22-04-2015,532.936829,539.598511,530.294067,537.888245,537.888245,1593563
23-04-2015,539.518738,549.451477,538.750854,545.502319,545.502319,4184858
24-04-2015,564.550049,569.576233,555.724243,563.512878,563.512878,4932505
27-04-2015,563.390015,565.950012,553.200012,555.369995,555.369995,2398000
28-04-2015,554.640015,556.02002,550.366028,553.679993,553.679993,1491000
29-04-2015,550.469971,553.679993,546.905029,549.080017,549.080017,1698800
30-04-2015,547.869995,548.590027,535.049988,537.340027,537.340027,2082200
01-05-2015,538.429993,539.539978,532.099976,537.900024,537.900024,1768200
04-05-2015,538.530029,544.070007,535.059998,540.780029,540.780029,1308000
05-05-2015,538.210022,539.73999,530.390991,530.799988,530.799988,1383100
06-05-2015,531.23999,532.380005,521.085022,524.219971,524.219971,1567000
07-05-2015,523.98999,533.460022,521.75,530.700012,530.700012,1546300
08-05-2015,536.650024,541.150024,525,538.219971,538.219971,1527600
11-05-2015,538.369995,541.97998,535.400024,535.700012,535.700012,905300
12-05-2015,531.599976,533.208984,525.26001,529.039978,529.039978,1634200
13-05-2015,530.559998,534.322021,528.655029,529.619995,529.619995,1252300
14-05-2015,533.77002,539,532.409973,538.400024,538.400024,1403900
15-05-2015,539.179993,539.273987,530.380005,533.849976,533.849976,1971300
18-05-2015,532.01001,534.820007,528.849976,532.299988,532.299988,2003400
19-05-2015,533.97998,540.659973,533.039978,537.359985,537.359985,1966900
20-05-2015,538.48999,542.919983,532.971985,539.27002,539.27002,1430800
21-05-2015,537.950012,543.840027,535.97998,542.51001,542.51001,1462700
22-05-2015,540.150024,544.190002,539.51001,540.109985,540.109985,1176200
26-05-2015,538.119995,539,529.880005,532.320007,532.320007,2406500
27-05-2015,532.799988,540.549988,531.710022,539.789978,539.789978,1525000
28-05-2015,538.01001,540.609985,536.25,539.780029,539.780029,1029800
29-05-2015,537.369995,538.630005,531.450012,532.109985,532.109985,2597400
01-06-2015,536.789978,536.789978,529.76001,533.98999,533.98999,1904300
02-06-2015,532.929993,543,531.330017,539.179993,539.179993,1939000
03-06-2015,539.909973,543.5,537.109985,540.309998,540.309998,1717000
04-06-2015,537.76001,540.590027,534.320007,536.700012,536.700012,1348300
05-06-2015,536.349976,537.200012,532.52002,533.330017,533.330017,1388200
08-06-2015,533.309998,534.119995,526.23999,526.830017,526.830017,1520600
09-06-2015,527.559998,529.200012,523.01001,526.690002,526.690002,1455300
10-06-2015,529.359985,538.359985,529.349976,536.690002,536.690002,1815000
11-06-2015,538.424988,538.97998,533.02002,534.609985,534.609985,1217500
12-06-2015,531.599976,533.119995,530.159973,532.330017,532.330017,955800
15-06-2015,528,528.299988,524,527.200012,527.200012,1632700
16-06-2015,528.400024,529.640015,525.559998,528.150024,528.150024,1071800
17-06-2015,529.369995,530.97998,525.099976,529.26001,529.26001,1294200
18-06-2015,531,538.150024,530.789978,536.72998,536.72998,1833100
19-06-2015,537.210022,538.25,533.01001,536.690002,536.690002,1893500
22-06-2015,539.590027,543.73999,537.530029,538.190002,538.190002,1250300
23-06-2015,539.640015,541.499023,535.25,540.47998,540.47998,1197500
24-06-2015,540,540,535.659973,537.840027,537.840027,1286600
25-06-2015,538.869995,540.900024,535.22998,535.22998,535.22998,1335700
26-06-2015,537.26001,537.76001,531.349976,531.690002,531.690002,2109100
29-06-2015,525.01001,528.609985,520.539978,521.52002,521.52002,1937800
30-06-2015,526.02002,526.25,520.5,520.51001,520.51001,2217200
01-07-2015,524.72998,525.690002,518.22998,521.840027,521.840027,1961000
02-07-2015,521.080017,524.650024,521.080017,523.400024,523.400024,1235900
06-07-2015,519.5,525.25,519,522.859985,522.859985,1280500
07-07-2015,523.130005,526.179993,515.179993,525.02002,525.02002,1597200
08-07-2015,521.049988,522.734009,516.109985,516.830017,516.830017,1296700
09-07-2015,523.119995,523.77002,520.349976,520.679993,520.679993,1842300
10-07-2015,526.289978,532.559998,525.549988,530.130005,530.130005,1956700
13-07-2015,532.880005,547.109985,532.400024,546.549988,546.549988,2206500
14-07-2015,546.76001,565.848999,546.710022,561.099976,561.099976,3244100
15-07-2015,560.130005,566.502991,556.789978,560.219971,560.219971,1784600
16-07-2015,565.119995,580.679993,565,579.849976,579.849976,4768300
17-07-2015,649,674.468018,645,672.929993,672.929993,11164900
20-07-2015,659.23999,668.880005,653.01001,663.02002,663.02002,5860900
21-07-2015,655.210022,673,654.299988,662.299988,662.299988,3377200
22-07-2015,660.890015,678.640015,659,662.099976,662.099976,3929300
23-07-2015,661.27002,663.630005,641,644.280029,644.280029,3029100
24-07-2015,647,648.169983,622.52002,623.559998,623.559998,3625700
27-07-2015,621,634.299988,620.5,627.26001,627.26001,2675400
28-07-2015,632.830017,632.830017,623.309998,628,628,1727300
29-07-2015,628.799988,633.359985,622.650024,631.929993,631.929993,1575100
30-07-2015,630,635.219971,622.049988,632.590027,632.590027,1474200
31-07-2015,631.380005,632.909973,625.5,625.609985,625.609985,1706100
03-08-2015,625.340027,633.05603,625.340027,631.210022,631.210022,1304500
04-08-2015,628.419983,634.809998,627.159973,629.25,629.25,1490900
05-08-2015,634.330017,647.859985,633.159973,643.780029,643.780029,2334300
06-08-2015,645,645.379028,632.25,642.679993,642.679993,1572600
07-08-2015,640.22998,642.679993,629.710022,635.299988,635.299988,1403900
10-08-2015,639.47998,643.440002,631.249023,633.72998,633.72998,1809200
11-08-2015,669.200012,674.900024,654.27002,660.780029,660.780029,5029200
12-08-2015,663.080017,665,652.289978,659.559998,659.559998,2936700
13-08-2015,659.322021,664.5,651.661011,656.450012,656.450012,1810700
14-08-2015,655.01001,659.85498,652.659973,657.119995,657.119995,1072100
17-08-2015,656.799988,661.380005,651.23999,660.869995,660.869995,1051700
18-08-2015,661.900024,664,653.460022,656.130005,656.130005,1456100
19-08-2015,656.599976,667,654.190002,660.900024,660.900024,2134100
20-08-2015,655.460022,662.98999,642.900024,646.830017,646.830017,2855300
21-08-2015,639.780029,640.049988,612.330017,612.47998,612.47998,4265200
24-08-2015,573,599.330017,565.049988,589.609985,589.609985,5770300
25-08-2015,614.909973,617.450012,581.109985,582.059998,582.059998,3538000
26-08-2015,610.349976,631.710022,599.049988,628.619995,628.619995,4235900
27-08-2015,639.400024,643.590027,622,637.609985,637.609985,3491300
28-08-2015,632.820007,636.880005,624.559998,630.380005,630.380005,1978700
31-08-2015,627.539978,635.799988,617.679993,618.25,618.25,2176700
01-09-2015,602.359985,612.859985,594.099976,597.789978,597.789978,3702100
02-09-2015,605.590027,614.340027,599.710022,614.340027,614.340027,2575600
03-09-2015,617,619.710022,602.820984,606.25,606.25,1759600
04-09-2015,600,603.469971,595.25,600.700012,600.700012,2089000
08-09-2015,612.48999,616.309998,604.119995,614.659973,614.659973,2279500
09-09-2015,621.219971,626.52002,609.599976,612.719971,612.719971,1702100
10-09-2015,613.099976,624.159973,611.429993,621.349976,621.349976,1905300
11-09-2015,619.75,625.780029,617.419983,625.77002,625.77002,1373500
14-09-2015,625.700012,625.859985,619.429993,623.23999,623.23999,1702300
15-09-2015,626.700012,638.700012,623.780029,635.140015,635.140015,2084400
16-09-2015,635.469971,637.950012,632.320007,635.97998,635.97998,1286500
17-09-2015,637.789978,650.900024,635.02002,642.900024,642.900024,2274700
18-09-2015,636.789978,640,627.02002,629.25,629.25,5133400
21-09-2015,634.400024,636.48999,625.940002,635.440002,635.440002,1788500
22-09-2015,627,627.549988,615.429993,622.690002,622.690002,2562900
23-09-2015,622.049988,628.929993,620,622.359985,622.359985,1470900
24-09-2015,616.640015,627.320007,612.400024,625.799988,625.799988,2240100
25-09-2015,629.77002,629.77002,611,611.969971,611.969971,2174000
28-09-2015,610.340027,614.60498,589.380005,594.890015,594.890015,3127700
29-09-2015,597.280029,605,590.219971,594.969971,594.969971,2309500
30-09-2015,603.280029,608.76001,600.72998,608.419983,608.419983,2413400
01-10-2015,608.369995,612.090027,599.849976,611.289978,611.289978,1867600
02-10-2015,607.200012,627.340027,603.130005,626.909973,626.909973,2684800
05-10-2015,632,643.01001,627,641.469971,641.469971,1803600
06-10-2015,638.840027,649.25,636.530029,645.440002,645.440002,2166300
07-10-2015,649.23999,650.609009,632.150024,642.359985,642.359985,2092700
08-10-2015,641.359985,644.450012,625.559998,639.159973,639.159973,2182100
09-10-2015,640,645.98999,635.317993,643.609985,643.609985,1648700
12-10-2015,642.090027,648.5,639.01001,646.669983,646.669983,1275200
13-10-2015,643.150024,657.812012,643.150024,652.299988,652.299988,1807700
14-10-2015,653.210022,659.390015,648.849976,651.159973,651.159973,1415500
15-10-2015,654.659973,663.130005,654.460022,661.73999,661.73999,1885700
16-10-2015,664.109985,664.969971,657.200012,662.200012,662.200012,1611100
19-10-2015,661.179993,666.820007,659.580017,666.099976,666.099976,1477300
20-10-2015,664.039978,664.719971,644.195007,650.280029,650.280029,2498200
21-10-2015,654.150024,655.869995,641.72998,642.609985,642.609985,1791100
22-10-2015,646.700012,657.799988,644.01001,651.789978,651.789978,4071000
23-10-2015,727.5,730,701.5,702,702,6653900
26-10-2015,701.549988,719.150024,701.26001,712.780029,712.780029,2716600
27-10-2015,707.380005,713.619995,704.549988,708.48999,708.48999,2245800
28-10-2015,707.330017,712.97998,703.080017,712.950012,712.950012,2178900
29-10-2015,710.5,718.26001,710.01001,716.919983,716.919983,1456000
30-10-2015,715.72998,718,710.049988,710.809998,710.809998,1908800
02-11-2015,711.059998,721.619995,705.849976,721.109985,721.109985,1886300
03-11-2015,718.859985,724.650024,714.719971,722.159973,722.159973,1565400
04-11-2015,722,733.099976,721.900024,728.109985,728.109985,1706700
05-11-2015,729.469971,739.47998,729.469971,731.25,731.25,1861600
06-11-2015,731.5,735.409973,727.01001,733.76001,733.76001,1511600
09-11-2015,730.200012,734.710022,719.429993,724.890015,724.890015,2069800
10-11-2015,724.400024,730.590027,718.5,728.320007,728.320007,1608000
11-11-2015,732.460022,741,730.22998,735.400024,735.400024,1366400
12-11-2015,731,737.799988,728.64502,731.22998,731.22998,1837200
13-11-2015,729.169983,731.150024,716.72998,717,717,2075500
16-11-2015,715.599976,729.48999,711.330017,728.960022,728.960022,1905900
17-11-2015,729.289978,731.844971,723.026978,725.299988,725.299988,1510900
18-11-2015,727.580017,741.409973,727,740,740,1684300
19-11-2015,738.73999,742,737.429993,738.409973,738.409973,1327100
20-11-2015,746.530029,757.919983,743,756.599976,756.599976,2212300
23-11-2015,757.450012,762.708008,751.820007,755.97998,755.97998,1414500
24-11-2015,752,755.278992,737.630005,748.280029,748.280029,2333100
25-11-2015,748.140015,752,746.059998,748.150024,748.150024,1122100
27-11-2015,748.460022,753.409973,747.48999,750.26001,750.26001,838500
30-11-2015,748.809998,754.929993,741.27002,742.599976,742.599976,2097600
01-12-2015,747.109985,768.950012,746.700012,767.039978,767.039978,2134600
02-12-2015,768.900024,775.955017,758.960022,762.380005,762.380005,2230400
03-12-2015,766.01001,768.994995,745.630005,752.539978,752.539978,2590600
04-12-2015,753.099976,768.48999,750,766.809998,766.809998,2757300
07-12-2015,767.77002,768.72998,755.090027,763.25,763.25,1812300
08-12-2015,757.890015,764.799988,754.200012,762.369995,762.369995,1829500
09-12-2015,759.169983,764.22998,737.000977,751.609985,751.609985,2700000
10-12-2015,752.849976,755.849976,743.830017,749.460022,749.460022,1988400
11-12-2015,741.159973,745.710022,736.75,738.869995,738.869995,2224400
14-12-2015,741.789978,748.72998,724.169983,747.77002,747.77002,2412500
15-12-2015,753,758.080017,743.01001,743.400024,743.400024,2666200
16-12-2015,750,760.590027,739.434998,758.090027,758.090027,1993300
17-12-2015,762.419983,762.679993,749,749.429993,749.429993,1553400
18-12-2015,746.51001,754.130005,738.150024,739.309998,739.309998,3148700
21-12-2015,746.130005,750,740,747.77002,747.77002,1525700
22-12-2015,751.650024,754.849976,745.530029,750,750,1365400
23-12-2015,753.469971,754.210022,744,750.309998,750.309998,1565900
24-12-2015,749.549988,751.349976,746.619995,748.400024,748.400024,527200
28-12-2015,752.919983,762.98999,749.52002,762.51001,762.51001,1515300
29-12-2015,766.690002,779.97998,766.429993,776.599976,776.599976,1765000
30-12-2015,776.599976,777.599976,766.900024,771,771,1293300
31-12-2015,769.5,769.5,758.340027,758.880005,758.880005,1500900
04-01-2016,743,744.059998,731.257996,741.840027,741.840027,3272800
05-01-2016,746.450012,752,738.640015,742.580017,742.580017,1950700
06-01-2016,730,747.179993,728.919983,743.619995,743.619995,1947000
07-01-2016,730.309998,738.5,719.059998,726.390015,726.390015,2963700
08-01-2016,731.450012,733.22998,713,714.469971,714.469971,2450900
11-01-2016,716.609985,718.85498,703.539978,716.030029,716.030029,2090600
12-01-2016,721.679993,728.75,717.317017,726.070007,726.070007,2024500
13-01-2016,730.849976,734.73999,698.609985,700.559998,700.559998,2501700
14-01-2016,705.380005,721.924988,689.099976,714.719971,714.719971,2225800
15-01-2016,692.289978,706.73999,685.369995,694.450012,694.450012,3608100
19-01-2016,703.299988,709.97998,693.409973,701.789978,701.789978,2268100
20-01-2016,688.609985,706.849976,673.26001,698.450012,698.450012,3445000
21-01-2016,702.179993,719.190002,694.460022,706.590027,706.590027,2412200
22-01-2016,723.599976,728.130005,720.120972,725.25,725.25,2011800
25-01-2016,723.580017,729.679993,710.01001,711.669983,711.669983,1711700
26-01-2016,713.849976,718.280029,706.47998,713.039978,713.039978,1331700
27-01-2016,713.669983,718.234985,694.390015,699.98999,699.98999,2194200
28-01-2016,722.219971,733.690002,712.349976,730.960022,730.960022,2676400
29-01-2016,731.530029,744.98999,726.799988,742.950012,742.950012,3474300
01-02-2016,750.460022,757.859985,743.27002,752,752,5139200
02-02-2016,784.5,789.869995,764.650024,764.650024,764.650024,6348100
03-02-2016,770.219971,774.5,720.5,726.950012,726.950012,6171000
04-02-2016,722.809998,727,701.859985,708.01001,708.01001,5168700
05-02-2016,703.869995,703.98999,680.150024,683.570007,683.570007,5105700
08-02-2016,667.849976,684.030029,663.059998,682.73999,682.73999,4247400
09-02-2016,672.320007,699.900024,668.77002,678.109985,678.109985,3608900
10-02-2016,686.859985,701.309998,682.130005,684.119995,684.119995,2638000
11-02-2016,675,689.349976,668.867981,683.109985,683.109985,3024000
12-02-2016,690.26001,693.75,678.599976,682.400024,682.400024,2141400
16-02-2016,692.97998,698,685.049988,691,691,2520000
17-02-2016,698.090027,709.75,691.380005,708.400024,708.400024,2492600
18-02-2016,710,712.349976,696.030029,697.349976,697.349976,1883200
19-02-2016,695.030029,703.080994,694.049988,700.909973,700.909973,1589300
22-02-2016,707.450012,713.23999,702.51001,706.460022,706.460022,1949800
23-02-2016,701.450012,708.400024,693.580017,695.849976,695.849976,2009300
24-02-2016,688.919983,700,680.780029,699.559998,699.559998,1963600
25-02-2016,700.01001,705.97998,690.585022,705.75,705.75,1642200
26-02-2016,708.580017,713.429993,700.859985,705.070007,705.070007,2243500
29-02-2016,700.320007,710.890015,697.679993,697.77002,697.77002,2481100
01-03-2016,703.619995,718.809998,699.77002,718.809998,718.809998,2151400
02-03-2016,719,720,712,718.849976,718.849976,1629000
03-03-2016,718.679993,719.450012,706.02002,712.419983,712.419983,1958000
04-03-2016,714.98999,716.48999,706.02002,710.890015,710.890015,1972100
07-03-2016,706.900024,708.091003,686.900024,695.159973,695.159973,2985100
08-03-2016,688.590027,703.789978,685.340027,693.969971,693.969971,2076300
09-03-2016,698.469971,705.679993,694,705.23999,705.23999,1421500
10-03-2016,708.119995,716.440002,703.359985,712.820007,712.820007,2833500
11-03-2016,720,726.919983,717.125,726.820007,726.820007,1970800
14-03-2016,726.809998,735.5,725.150024,730.48999,730.48999,1718300
15-03-2016,726.919983,732.289978,724.77002,728.330017,728.330017,1721000
16-03-2016,726.369995,737.469971,724.51001,736.090027,736.090027,1624400
17-03-2016,736.450012,743.070007,736,737.780029,737.780029,1860800
18-03-2016,741.859985,742,731.830017,737.599976,737.599976,2980700
21-03-2016,736.5,742.5,733.515991,742.090027,742.090027,1836500
22-03-2016,737.460022,745,737.460022,740.75,740.75,1269700
23-03-2016,742.359985,745.719971,736.150024,738.059998,738.059998,1432100
24-03-2016,732.01001,737.747009,731,735.299988,735.299988,1594900
28-03-2016,736.789978,738.98999,732.5,733.530029,733.530029,1301300
29-03-2016,734.590027,747.25,728.76001,744.77002,744.77002,1903800
30-03-2016,750.099976,757.880005,748.73999,750.530029,750.530029,1782400
31-03-2016,749.25,750.849976,740.940002,744.950012,744.950012,1718800
01-04-2016,738.599976,750.340027,737,749.909973,749.909973,1576700
